gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,time
lmbr1l,91.29187234288311,1.6980312858587137,0.3868763183017099,18.640730842852584,1.578126503615017e-5,0.003920767624536864,t1-15HF.t0-UF
klf4,77.22870692549495,2.3371928895236294,0.5599278355265245,16.217075626991104,5.6482697023743e-5,0.008770507676742315,t1-15HF.t0-UF
cel.1,279.4171532637736,-2.10109244745494,0.5549188614420344,13.337308635120635,2.6017749139772037e-4,0.023672890262091448,t1-15HF.t0-UF
slc7a3a,188.98004172054996,1.35295067890024,0.38003589246533,12.33916800305699,4.435526614896046e-4,0.0325502516398137,t1-15HF.t0-UF
si:dkey-22f5.9,27.82132835889875,3.6821549028345997,0.6678698313760626,31.93464995062797,1.594473912270755e-8,1.4599446475739572e-5,t1-15HF.t0-UF
mpp1,232.54988985044494,1.6263163467998791,0.3818607642830752,17.36825728067953,3.0792594046148555e-5,0.005935537955792084,t1-15HF.t0-UF
slc13a2,563.0009089024992,2.732097033809054,0.4561825317967175,31.812905540009908,1.697610055318555e-8,1.4599446475739572e-5,t1-15HF.t0-UF
faxdc2,126.3018398544273,1.3282518995492405,0.36898125144889565,12.703370779404977,3.6499704834646256e-4,0.030004904415540084,t1-15HF.t0-UF
C11H3orf14,35.21575051056513,-1.9273103064848158,0.48151676518318365,15.783011379640506,7.103751160412403e-5,0.010879443558001462,t1-15HF.t0-UF
chia.1,257.1663232837568,1.9491932243707275,0.4083084735360307,21.48144269665208,3.572693907561773e-6,0.0012103853905012312,t1-15HF.t0-UF
slc41a1,201.12944152943027,1.5994865528608222,0.41130395348583126,14.498492928770787,1.4027171858440313e-4,0.016283304455556945,t1-15HF.t0-UF
errfi1a,115.06154149452925,1.7813181124241886,0.4586121888503394,14.46571730141649,1.4273379576427376e-4,0.016283304455556945,t1-15HF.t0-UF
ets2,67.50295990350092,2.028810066185742,0.43703913415497714,20.807119547409812,5.079379111785132e-6,0.0016224988134216508,t1-15HF.t0-UF
hmgcs1,72.75600248180749,1.8812586793791684,0.43525333357924256,18.094849930854913,2.101691181795797e-5,0.004456300228378255,t1-15HF.t0-UF
plac8.1,111.09532487699104,1.4908755051086122,0.41325592338594536,12.705785727617119,3.6452599111290327e-4,0.030004904415540084,t1-15HF.t0-UF
myl10,93.56747597608063,-1.5907902578996087,0.43232043456893815,13.15588369549095,2.866178301171367e-4,0.025431645561187207,t1-15HF.t0-UF
