"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"11208","ENSDARG00000060655",103.628131065765,0.995471620847361,0.49770801845571,3.76811260825453,0.0522385464463094,0.617036033721025,"ENSDARG00000060655"
"11209","ENSDARG00000060656",635.902470789016,-0.0444136867867961,0.196615092122288,0.0505075619124682,0.822182420263146,0.985340161303557,"si:ch211-10a23.2"
"11210","ENSDARG00000060661",120.803435282315,0.694883377016614,0.487966241503546,2.00877213643915,0.156391848769764,0.795968858487493,"klf8"
"11211","ENSDARG00000060662",329.945281104437,-0.0996333192456116,0.360934853474367,0.076170222184146,0.782556105790429,0.98289507626165,"prf1.9"
"11212","ENSDARG00000060668",25.3318725329421,1.24583668312596,0.908520141466133,1.60157938723358,0.205679532087394,NA,"tm4sf18"
"11213","ENSDARG00000060671",16.7369453473934,-0.406769834262872,1.68071743855606,0.0570501296027004,0.811220587504817,NA,"LCT"
"11214","ENSDARG00000060678",70.155977776126,0.611317528159657,0.806823757627326,0.553271638905969,0.456983977074816,NA,"ENSDARG00000060678"
"11215","ENSDARG00000060679",7509.49113124306,-0.04600680282769,0.0722651123576179,0.405272478127671,0.524378814658623,0.946881890901344,"kdm1a"
"11216","ENSDARG00000060680",29.3731228366933,1.43697756724646,0.877077490953425,2.51354161829036,0.112872011154626,NA,"ENSDARG00000060680"
"11217","ENSDARG00000060682",58.2612484287685,0.568088218100389,0.45201243358773,1.555316729998,0.212352260691385,NA,"agr1"
"11218","ENSDARG00000060683",43.3239688813929,1.19326807950187,0.853612451971677,1.82073812917625,0.177225440336577,NA,"lrsam1"
"11219","ENSDARG00000060687",7309.69231680377,-0.0954460841142755,0.0743397052897256,1.64813114773341,0.199213482842715,0.8287179054479,"chd2"
"11220","ENSDARG00000060688",4.27867999151703,3.29810465117541,2.48804005253728,0.740777228110971,NA,NA,"trim69"
"11221","ENSDARG00000060695",1181.31451891264,-0.301053652729824,0.161119611516483,3.47540409093301,0.0622875072345686,0.64398607281496,"znf346"
"11222","ENSDARG00000060697",3236.70777764968,0.0336784380806958,0.0857051950954608,0.15424399795171,0.694512191267948,0.970483784193693,"ENSDARG00000060697"
"11223","ENSDARG00000060702",0.238256312620219,1.37556228228036,3.09986120933326,0.339658426844947,0.56002645078558,NA,"NPFFR2"
"11224","ENSDARG00000060705",205.823376021954,0.448315906620829,0.398011923955639,1.22582036637567,0.268221419827681,0.868494142346071,"ENSDARG00000060705"
"11225","ENSDARG00000060707",8.30227059888608,-3.13238858738011,2.72186169248658,0.22124248976295,NA,NA,"pex11a"
"11226","ENSDARG00000060711",2998.90126015353,-0.208437611392413,0.1174305851477,3.14665473154872,0.0760827928120458,0.674207034981773,"SV2B"
"11227","ENSDARG00000060716",184.176427078664,0.282935988035361,0.336969942953276,0.693272930647709,0.405053361755208,0.90742808351008,"PRKX"
"11228","ENSDARG00000060723",1538.36771753679,0.0568022183108537,0.128023304113332,0.196846749450458,0.657278188939038,0.961196755073102,"stim1a"
"11229","ENSDARG00000060725",615.958717833887,0.134102376016048,0.190159774028086,0.494417656815529,0.481963279081191,0.935115436054606,"DNAJC16"
"11230","ENSDARG00000060729",1669.04732132916,-0.0604427562236959,0.133292577777976,0.205592350184276,0.650244230738725,0.960362428527629,"trim8b"
"11231","ENSDARG00000060734",977.771502735613,0.228196394452738,0.177928805349286,1.6346839832901,0.201056409991374,0.82897177340785,"appl1"
"11232","ENSDARG00000060741",5.91437997367353,3.7648794907125,2.29061224637829,1.28564996499559,0.256851156995132,NA,"SYT17"
"11233","ENSDARG00000060745",1.76495724253231,1.33935042091638,3.01754435720412,0.241247305044212,0.623306693286719,NA,"pgm5"
