Phase,BaselineProp,PropMean.t0_UF,PropMean.t1_15HF,PropMean.t2_30HF,PropMean.t3_60HF,PropMean.t4_120HF,PropMean.t5_240HF,Fstatistic,P.Value,FDR,cluster
G2M,0.004739336492890996,-0,-0,0.04166666666666666,-0,-4.906538933386797e-18,2.2428122186069146e-18,4.597947735422921,0.0016091042140894214,0.0016091042140894214,IntSecProg_66
G2M,0.024390243902439025,0.009009009009009018,0.008547008547008555,0.00925925925925926,0.11710526315789478,0.058573853989813233,-1.1039712600120293e-17,3.0728080564026157,0.008915002717346377,0.026745008152039132,TasteBud3_122
G1,0.967479674796748,0.9750375375375376,0.9871794871794874,0.9907407407407407,0.8745614035087721,0.9414261460101864,0.9999999999999992,1.785832168810723,0.11192327272840277,0.16788490909260417,TasteBud3_122
S,0.008130081300813009,0.015953453453453458,0.004273504273504274,-0,0.008333333333333331,-0,0,0.7465950565788764,0.5884644885508428,0.5884644885508428,TasteBud3_122
S,0.02832244008714597,0.023989898989898995,0.014779045946736905,0.03138528138528138,5.007715329123864e-19,0.0872413793103448,0.046438511493660406,2.508066899924619,0.028089009338400278,0.08426702801520083,OralPharEp_33
G1,0.9640522875816994,0.9621212121212123,0.9802458296751537,0.9686147186147183,0.9999999999999999,0.9127586206896549,0.933151221523554,1.4570233249843734,0.2002846271083589,0.30042694066253833,OralPharEp_33
G2M,0.007625272331154684,0.01388888888888889,0.004975124378109454,-0,2.503857664561932e-19,-0,0.02041026698278527,0.4568932760936641,0.8085456184824656,0.8085456184824656,OralPharEp_33
G2M,0.0046168051708217915,0.004357298474945535,0.0034722222222222225,-0,6.25964416140483e-19,0.01136363636363636,0.007462686567164174,0.2730695257332298,0.9280660083209297,0.9910323873176614,FinMedEpid_90
S,0.009233610341643583,0.01310761098610665,0.0069444444444444475,0.021739130434782605,0.0046296296296296285,-2.4532694666933983e-18,0.007462686567164177,0.11618631539309557,0.9888596430065841,0.9910323873176614,FinMedEpid_90
G1,0.9861495844875346,0.982535090538948,0.9895833333333335,0.9782608695652173,0.9953703703703706,0.9886363636363633,0.9850746268656713,0.10575170774195118,0.9910323873176614,0.9910323873176614,FinMedEpid_90
S,0.04204753199268738,0.07761941448382129,-0,0.02325581395348838,0.06349206349206353,0.06562499999999999,0.04079254079254077,1.1523276998368663,0.330107758370591,0.8313846002523692,LiverEndot_43
G1,0.943327239488117,0.9122795754151687,0.9851851851851853,0.9651162790697673,0.8942374051069705,0.9187499999999997,0.9463869463869459,0.6954518060558021,0.6268313862309982,0.8313846002523692,LiverEndot_43
G2M,0.014625228519195612,0.0101010101010101,0.014814814814814817,0.011627906976744186,0.04227053140096619,0.015624999999999995,0.012820512820512813,0.42529211069709966,0.8313846002523692,0.8313846002523692,LiverEndot_43
S,0.0038138825324180014,-0,0.004504504504504506,0.0029761904761904756,0.0010351966873705998,-0,0.07692307692307693,0.8248004869658583,0.5317044165321402,0.5960921859856433,PharynPeri_22
G1,0.9916094584286804,0.97435897435897445,0.9895431145431148,0.9970238095238094,0.997929606625259,0.9999999999999997,0.9230769230769227,0.7622036481351103,0.5769328680136097,0.5960921859856433,PharynPeri_22
G2M,0.004576659038901602,0.025641025641025647,0.005952380952380955,-0,0.0010351966873705983,-0,0,0.736336553880582,0.5960921859856433,0.5960921859856433,PharynPeri_22
S,0.01884057971014493,0.030743525480367587,-0,-0,0.021685606060606058,0.05235042735042734,0.009615384615384606,1.4286976401269254,0.21018577134841823,0.6305573140452547,Cornea_64
G2M,0.010144927536231883,0.0058479532163742695,0.020833333333333336,0.018181818181818177,0.016477272727272726,-2.4532694666933983e-18,0.009615384615384612,0.5077149263655283,0.7706747795394184,0.8516954892430781,Cornea_64
G1,0.9710144927536232,0.9634085213032583,0.9791666666666669,0.9818181818181816,0.9618371212121211,0.9476495726495722,0.9807692307692306,0.39630495359265944,0.8516954892430781,0.8516954892430781,Cornea_64
G2M,0.002273760800363802,0.004444444444444445,-0,0.009433962264150941,0.0019723865877712046,-0,0.005813953488372093,1.2974208351953616,0.26166229201000446,0.7849868760300134,VagalNeuro_157
G1,0.9949977262391997,0.9910514609240726,1.0000000000000002,0.990566037735849,0.9944815141214487,0.9964024138642454,0.9883720930232551,0.5845155284618557,0.711920827192079,0.8136681759069677,VagalNeuro_157
S,0.002728512960436562,0.004504094631483167,-0,-0,0.003546099290780139,0.0035975861357540736,0.005813953488372091,0.4498814055342577,0.8136681759069677,0.8136681759069677,VagalNeuro_157
S,0.011764705882352941,0.028154851684263453,-0,0.016129032258064512,3.755786496842898e-18,-2.4532694666933983e-18,0.019230769230769232,0.8757154495844752,0.49629184367677787,0.9054284591356399,Cartilage_245
G2M,0.011764705882352941,0.008547008547008548,-0,0.01612903225806452,0.010101010101010098,0.020833333333333325,-7.359808400080195e-18,0.6775360872919394,0.6404468952712569,0.9054284591356399,Cartilage_245
G1,0.9764705882352941,0.963298139768728,1.0000000000000002,0.9677419354838708,0.9898989898989901,0.9791666666666664,0.9807692307692303,0.3130347413214074,0.9054284591356399,0.9054284591356399,Cartilage_245
G2M,0.002936857562408223,0.003236245954692557,0.0035460992907801426,-0,0.008130081300813009,0.0028409090909090897,-9.199760500100244e-19,1.0703367924946674,0.37745414273162387,0.8080578875549804,VagalNeuro_161
G1,0.9904552129221733,0.9935275080906149,0.9879326770403304,0.9931506849315067,0.9866205748671659,0.9922434930215009,0.9953271028037379,0.7700434671369977,0.5721801319604922,0.8080578875549804,VagalNeuro_161
S,0.006607929515418502,0.0032362459546925564,0.008521223668889596,0.0068493150684931494,0.005249343832020998,0.004915597887589587,0.004672897196261681,0.45687939583990106,0.8080578875549804,0.8080578875549804,VagalNeuro_161
S,0.022727272727272728,0.01758569299552906,-0,0.009433962264150948,0.01754385964912281,0.08741830065359475,0.02325581395348834,1.9263070831341438,0.08637464865591805,0.2591239459677542,Cartilage_78
G1,0.9691558441558441,0.976353700943865,1.0000000000000002,0.9695041684949538,0.974326059050064,0.898692810457516,0.9767441860465114,1.2876372406994636,0.2658843938970099,0.39882659084551486,Cartilage_78
G2M,0.008116883116883116,0.0060606060606060615,-0,0.021061869240895127,0.008130081300813007,0.013888888888888885,-2.4532694666933983e-18,0.6977571626497666,0.6250851526413267,0.6250851526413267,Cartilage_78
G2M,0.0010141987829614604,-0,-0,0.003968253968253968,-0,-0,0.007692307692307689,1.0742570753689942,0.3722663770210077,0.8076594557426988,NeuronGlut_156
S,0.007099391480730223,0.009457671957671962,0.009781931464174456,0.003968253968253968,0.006358351500051907,0.007067137809187278,-2.4532694666933983e-18,0.81532194271141,0.5384396371617992,0.8076594557426988,NeuronGlut_156
G1,0.9918864097363083,0.9905423280423281,0.9902180685358258,0.9920634920634919,0.9936416484999482,0.9929328621908123,0.992307692307692,0.3515010883313486,0.8815768908972694,0.8815768908972694,NeuronGlut_156
S,0.013568521031207599,0.008438818565400845,0.0030303030303030307,0.01923076923076924,0.010752688172043017,0.05555555555555553,0.011111111111111084,0.9014678183732083,0.47980364964314204,0.8606147573947481,BasalorEpi_73
G1,0.9715061058344641,0.9598151496885676,0.9870194482134783,0.9716783216783216,0.9606304596816929,0.9444444444444442,0.955555555555555,0.5468367689095286,0.7407756092931455,0.8606147573947481,BasalorEpi_73
G2M,0.014925373134328358,0.03174603174603175,0.009950248756218905,0.009090909090909089,0.028616852146263926,-0,0.033333333333333326,0.38282715762384956,0.8606147573947481,0.8606147573947481,BasalorEpi_73
G1,0.9843971631205674,0.9814814814814816,0.9924242424242427,0.9827160493827157,0.9711635410364995,0.9999999999999999,0.96780487804878,0.4221148936543115,0.8336431113296898,0.9281415416469637,HeadMesStr_76
S,0.00851063829787234,0.009259259259259262,-0,0.011111111111111108,0.02298850574712644,-0,0.019999999999999997,0.38258673282077355,0.8610564259449959,0.9281415416469637,HeadMesStr_76
G2M,0.0070921985815602835,0.00925925925925926,0.007575757575757578,0.006172839506172838,0.005847953216374269,-6.133173666733496e-19,0.012195121951219513,0.27292856828027273,0.9281415416469637,0.9281415416469637,HeadMesStr_76
S,0.011029411764705883,0.007751937984496126,-0,0.02285935683843471,5.007715329123864e-19,0.008152173913043475,0.027027027027027025,1.6728404799697607,0.13727315250641456,0.41181945751924365,GranuleorN_165
G2M,0.012254901960784314,0.023493642896627975,0.016636957813428405,0.008620689655172412,3.0046291974743185e-18,0.011891703230953326,0.013513513513513507,1.2470592427530194,0.28399222006957947,0.4259883301043692,GranuleorN_165
G1,0.9767156862745098,0.968754419118876,0.9833630421865717,0.9685199535063926,0.9999999999999999,0.9799561228560028,0.9594594594594588,0.8560582568768751,0.509806109615416,0.509806109615416,GranuleorN_165
G1,0.9965095986038395,1,0.9957264957264959,0.9891304347826085,1.0000000000000002,0.9999999999999996,0.9999999999999996,0.396316331849283,0.8516876539664109,0.851687653966412,IntestGobl_20
S,0.0034904013961605585,-0,0.004273504273504274,0.010869565217391302,-1.251928832280966e-19,-1.2266347333466992e-18,2.5404437131505382e-19,0.3963163318492812,0.851687653966412,0.851687653966412,IntestGobl_20
G2M,0.11842105263157894,0.04301075268817205,-0,0.21874999999999994,1.471961680016039e-17,-7.632783294297951e-17,-0,1.1496030631318692,0.3968377135763756,0.5406048011899917,Melanocyte_215
G1,0.8552631578947368,0.956989247311828,0.9999999999999999,0.7187499999999998,1.0000000000000002,0.9999999999999996,0.9999999999999998,0.9770400571607714,0.47693520781581944,0.5406048011899917,Melanocyte_215
S,0.02631578947368421,-0,-0,0.06249999999999999,-0,-1.3877787807814457e-17,6.938893903907228e-18,0.8582339270997467,0.5406048011899917,0.5406048011899917,Melanocyte_215
S,0.0013850415512465374,-0,-0,0.010869565217391302,-0,-1.2266347333466992e-18,2.5404437131505382e-19,0.5636769560291711,0.727960891386956,0.9200626396428593,NeuronGlut_160
G2M,0.00554016620498615,0.010101010101010102,-0,0.010869565217391302,-0,0.013333333333333329,-4.906538933386797e-18,0.32823915591759234,0.8962232100407744,0.9200626396428593,NeuronGlut_160
G1,0.9930747922437673,0.9898989898989898,1.0000000000000002,0.9782608695652173,1.0000000000000002,0.9866666666666666,0.9999999999999999,0.2876879680930865,0.9200626396428593,0.9200626396428593,NeuronGlut_160
S,0.004219409282700422,-0,-0,-0,-0,-0,0.033333333333333326,2.0516037025482183,0.06824592052163675,0.06824592052163687,CNSNeuron_172
G1,0.9957805907172996,1,1.0000000000000002,0.9999999999999999,0.9999999999999999,0.9999999999999996,0.9666666666666661,2.0516037025482174,0.06824592052163687,0.06824592052163687,CNSNeuron_172
G2M,0.014972419227738377,0.011055311431959269,0.026622187336473056,0.01136363636363636,0.007843137254901959,0.014492753623188399,0.011363636363636359,0.953852019948216,0.44468402441126237,0.9502653833147229,PharynArch_81
G1,0.9732072498029944,0.9775989710956361,0.9665750915750918,0.981060606060606,0.9655080213903742,0.978260869565217,0.9706060606060603,0.36307968590384737,0.8740527458135487,0.9502653833147229,PharynArch_81
S,0.01182033096926714,0.011345717472404912,0.006802721088435375,0.007575757575757573,0.02664884135472371,0.007246376811594199,0.018030303030303025,0.22851730724738703,0.9502653833147229,0.9502653833147229,PharynArch_81
S,0.00546448087431694,-0,-0,-0,0.009523809523809525,-0,0.017857142857142853,1.531808119084437,0.17605473305021388,0.5281641991506416,OdonBlasEp_70
G2M,0.00819672131147541,0.0060606060606060615,-0,0.032258064516129024,7.511572993685796e-19,-4.906538933386797e-18,2.2428122186069146e-18,1.0808329552350073,0.36856902211558434,0.5528535331733765,OdonBlasEp_70
G1,0.9863387978142076,0.9939393939393939,1.0000000000000002,0.9677419354838708,0.9904761904761902,0.9999999999999996,0.9821428571428565,0.7516517790406467,0.584718542991338,0.584718542991338,OdonBlasEp_70
S,0.004021447721179625,-0,-0,-0,0.013888888888888886,-0,0.013157894736842103,1.4304453642786235,0.20956295777132947,0.6286888733139884,IonoNaClCT_187
G1,0.9919571045576407,0.9920634920634922,0.994791666666667,0.9999999999999999,0.986111111111111,0.9910714285714282,0.9868421052631575,0.878885151023162,0.49413192372262993,0.741197885583945,IonoNaClCT_187
G2M,0.004021447721179625,0.007936507936507938,0.005208333333333333,-0,-0,0.008928571428571426,-1.2266347333466992e-18,0.5379616321317163,0.7476767873783492,0.7476767873783492,IonoNaClCT_187
S,0.016962843295638127,0.008451656524678839,0.005333333333333335,0.02302278420613145,0.010040053404539385,0.024390243902439015,0.049753289473684195,2.9440029397460097,0.020345871295432805,0.061037613886298414,Epidermis_24
G2M,0.008885298869143781,0.005747126436781611,0.0027322404371584704,-0,0.009523809523809525,0.012195121951219511,0.0039062499999999974,2.1065038355403978,0.07895859729090793,0.08110073473504104,Epidermis_24
G1,0.9741518578352181,0.9858012170385396,0.9919344262295083,0.9769772157938683,0.9804361370716511,0.9634146341463412,0.9463404605263155,2.0898505080413807,0.08110073473504104,0.08110073473504104,Epidermis_24
S,0.010526315789473684,-0,0.008130081300813012,-0,0.04166666666666668,-0,0,1.2515089619434756,0.28195918192369873,0.5196161959325678,Pharynx_264
G1,0.968421052631579,0.9523809523809524,0.9837398373983741,0.9749999999999999,0.9326923076923078,0.9999999999999999,0.9999999999999997,1.121296700405368,0.34641079728837854,0.5196161959325678,Pharynx_264
G2M,0.021052631578947368,0.04761904761904763,0.008130081300813012,0.024999999999999998,0.02564102564102564,-2.4532694666933983e-18,1.7347234759768069e-18,0.7861804775858138,0.5594066766129405,0.5594066766129405,Pharynx_264
S,0.00398406374501992,0.008547008547008548,-0,-0,7.511572993685796e-19,-0,0,0.9165496076700539,0.4688889467458236,0.46888894674582404,CardiacMes_86
G1,0.9960159362549801,0.9914529914529916,1.0000000000000002,0.9999999999999999,0.9999999999999999,0.9999999999999996,0.9999999999999996,0.916549607670053,0.46888894674582404,0.46888894674582404,CardiacMes_86
G1,0.9913793103448276,1,1.0000000000000002,0.9999999999999999,0.9999999999999999,0.9999999999999996,0.9444444444444439,0.6032450911544467,0.6974842080013738,0.6974842080013738,EpiphysisP_106
G2M,0.008620689655172414,-0,-0,-0,-0,-0,0.055555555555555546,0.6032450911544467,0.6974842080013738,0.6974842080013738,EpiphysisP_106
S,0.016556291390728478,0.039622641509433974,-0,-0,0.022222222222222227,0.04545454545454544,-1.9626155733547187e-17,2.346085276837205,0.038674209130635,0.116022627391905,Roofplate_132
G1,0.9735099337748344,0.9170510132774287,0.9848484848484852,0.9999999999999999,0.9777777777777776,0.954545454545454,0.9999999999999992,1.804183934452667,0.10823264625497547,0.1623489693824632,Roofplate_132
G2M,0.009933774834437087,0.04332634521313767,0.015151515151515155,-0,8.012344526598183e-18,-0,0,0.9415005165324879,0.45260894518000666,0.45260894518000666,Roofplate_132
S,0.25321100917431194,0.1947037404832837,0.12707213261648748,0.22955872809863717,0.3552489177489178,0.27416368477989506,0.22638888888888878,1.933386109669195,0.0852418061101053,0.2557254183303159,NeuralProg_61
G1,0.5706422018348624,0.5882323733862961,0.6930070191158902,0.5734912394548994,0.41531385281385286,0.5795331613547473,0.49444444444444413,1.1393851565483617,0.33683491877077754,0.5052523781561663,NeuralProg_61
G2M,0.1761467889908257,0.21706388613042044,0.1799208482676225,0.19695003244646334,0.2294372294372294,0.14630315386535736,0.27916666666666656,0.42405352754059716,0.8322659287906455,0.8322659287906455,NeuralProg_61
S,0.017857142857142856,-0,-0,-0,0.07142857142857141,-0,0,0.8759550350941432,0.4961283947920998,0.49612839479209986,RetPigEpit_103
G1,0.9821428571428571,0.9999999999999999,1.0000000000000002,0.9999999999999999,0.928571428571428,0.9999999999999996,0.9999999999999996,0.8759550350941429,0.49612839479209986,0.49612839479209986,RetPigEpit_103
G2M,0.01405152224824356,0.021018062397372746,0.010752688172043013,0.014285714285714287,1.0015430658247728e-18,0.02382302892796369,-5.5198563000601466e-18,2.453023613000252,0.06642666983355199,0.09298450081739074,Roofplate_104
S,0.0234192037470726,0.019047619047619046,0.052419354838709686,-0,0.035612535612535606,0.012195121951219507,0.016666666666666656,2.411219115844048,0.07009023951683613,0.09298450081739074,Roofplate_104
G1,0.9625292740046838,0.9599343185550083,0.9368279569892476,0.9857142857142855,0.9643874643874644,0.9639818491208165,0.9833333333333332,2.1928619163686442,0.09298450081739074,0.09298450081739074,Roofplate_104
G1,0.9850746268656716,1,0.9761904761904764,0.9999999999999999,1.0000000000000004,0.9499999999999996,0.9814814814814812,1.6088321038798912,0.1538185893018343,0.15381858930183456,PronProxST_189
S,0.014925373134328358,-0,0.023809523809523815,-0,-2.0030861316495456e-18,0.049999999999999975,0.01851851851851851,1.60883210387989,0.15381858930183456,0.15381858930183456,PronProxST_189
G2M,0.014446227929373997,0.041144901610017895,0.0024154589371980675,0.01717342342342342,0.007575757575757582,0.03124999999999999,0.045454545454545435,0.8877187611390438,0.48814117481816416,0.9622614124968945,NucErythHM_232
G1,0.9759229534510433,0.9588550983899824,0.9889222055638849,0.9625563063063063,0.9924242424242427,0.9687499999999996,0.954545454545454,0.4575076660542534,0.8080954046988329,0.9622614124968945,NucErythHM_232
S,0.009630818619582664,-0,0.00866233549891721,0.020270270270270268,-1.1267359490528693e-18,-2.4532694666933983e-18,1.1214061093034573e-18,0.20075328701771214,0.9622614124968945,0.9622614124968945,NucErythHM_232
G2M,0.0267639902676399,0.05599078341013826,0.03418803418803419,0.027027027027027025,0.008547008547008557,-2.4532694666933983e-18,5.0808874263010765e-19,1.970426085399332,0.07953514040757241,0.23860542122271722,OligoSpCor_196
S,0.0170316301703163,0.023809523809523815,-0,0.024999999999999998,4.006172263299091e-18,0.04464285714285712,-4.906538933386797e-18,0.44350805831612305,0.8182983787776098,0.882812069206911,OligoSpCor_196
G1,0.9562043795620438,0.9201996927803381,0.9658119658119659,0.947972972972973,0.9914529914529915,0.9553571428571426,0.9999999999999992,0.34957797713393685,0.882812069206911,0.882812069206911,OligoSpCor_196
G2M,0.02586206896551724,-0,-0,0.04545454545454544,0.041666666666666664,0.029999999999999985,-4.906538933386797e-18,1.3985733020040734,0.23670363174603654,0.419529789718816,HorizRetIn_236
G1,0.9612068965517241,1,1.0000000000000002,0.9318181818181819,0.9583333333333331,0.9488888888888889,0.9999999999999999,1.1982190679989515,0.32010951576561797,0.419529789718816,HorizRetIn_236
S,0.01293103448275862,-0,-0,0.022727272727272717,-0,0.021111111111111098,-4.906538933386797e-18,1.0093581499604816,0.419529789718816,0.419529789718816,HorizRetIn_236
S,0.01436265709156194,0.018306105897346776,0.002057613168724282,0.02564935064935064,0.008032128514056224,0.031066478740897328,0.020408163265306114,2.052412767443895,0.06814132183567576,0.20442396550702727,EnteroAnte_2
G1,0.9847396768402155,0.9816938941026534,0.9958847736625516,0.9743506493506493,0.9919678714859436,0.9689335212591023,0.9795918367346934,1.3001745010358936,0.2604839108653341,0.3907258662980012,EnteroAnte_2
G2M,8.976660682226212e-4,-0,0.00205761316872428,-0,-2.503857664561932e-19,-0,0,0.757930134914262,0.5800809329910095,0.5800809329910095,EnteroAnte_2
G1,0.9886363636363636,0.9898989898989898,0.987878787878788,0.978723404255319,1.0000000000000002,0.978260869565217,0.9999999999999997,4.794194806097962,0.007301460952563672,0.019035091033664915,RetPigEpit_147
S,0.0016233766233766235,-0,-0,-0,-0,0.010869565217391302,-3.6799042000400975e-18,4.195223454286019,0.012690060689109944,0.019035091033664915,RetPigEpit_147
G2M,0.00974025974025974,0.010101010101010102,0.012121212121212123,0.021276595744680847,-1.0015430658247728e-18,0.010869565217391299,-3.6799042000400975e-18,3.329958019745331,0.030102512523675653,0.030102512523675653,RetPigEpit_147
G1,0.9689922480620154,1,0.9855072463768119,0.9791666666666664,0.9655172413793103,0.9545454545454544,0.9999999999999997,1.2144925773182933,0.2992316993254607,0.29923169932546184,EsophagGob_68
S,0.031007751937984496,-0,0.01449275362318841,0.020833333333333325,0.034482758620689655,0.045454545454545435,-9.813077866773593e-18,1.2144925773182909,0.29923169932546184,0.29923169932546184,EsophagGob_68
S,0.020804438280166437,0.05274902231423972,-0,0.03525641025641025,0.018518518518518524,0.00862068965517241,0.03491196114146933,2.4217168978109176,0.033329836765805754,0.09998951029741726,LatLinCSup_124
G2M,0.020804438280166437,0.029468599033816434,0.05113636363636364,-0,0.011494252873563216,-0,0.018518518518518504,1.1734017249330386,0.31937543781901445,0.4790631567285217,LatLinCSup_124
G1,0.9583911234396671,0.9177823786519442,0.9488636363636365,0.9647435897435896,0.9699872286079184,0.9913793103448274,0.9465695203400116,0.7615496588167082,0.5774141663839686,0.5774141663839686,LatLinCSup_124
S,0.060085836909871244,0.03846153846153847,0.06666666666666668,-0,0.10416666666666664,0.07727272727272724,0.07291666666666663,0.5200140702264129,0.761354578815605,0.8928144106622197,Radialgli_111
G1,0.9227467811158798,0.9615384615384617,0.9333333333333336,0.9999999999999999,0.8541666666666665,0.9075757575757573,0.8958333333333326,0.4476613830315501,0.8152838769169519,0.8928144106622197,Radialgli_111
G2M,0.017167381974248927,-0,-0,-0,0.04166666666666668,0.015151515151515145,0.03124999999999998,0.33374768151044215,0.8928144106622197,0.8928144106622197,Radialgli_111
S,0.0038022813688212928,-0,0.015151515151515155,-0,-1.5023145987371592e-18,-0,0.011904761904761902,0.9828819865291119,0.42641486306652626,0.6126370471884401,EntericMoN_149
G2M,0.0019011406844106464,0.010101010101010102,-0,-0,-0,-0,0,0.7332475051622795,0.598396249686832,0.6126370471884401,EntericMoN_149
G1,0.9942965779467681,0.9898989898989898,0.9848484848484851,0.9999999999999999,1.0000000000000002,0.9999999999999996,0.9880952380952375,0.7142473895889917,0.6126370471884401,0.6126370471884401,EntericMoN_149
S,0.005703422053231939,0.01639190268188437,-0,-0,0.003384094754653133,0.005813953488372091,0,1.3309914967753533,0.24759185178815107,0.7427755553644533,SpinCorInt_159
G1,0.9923954372623575,0.9836080973181158,0.996941896024465,0.9912280701754383,0.9966159052453467,0.9915682454645073,0.9999999999999996,0.4047660582163054,0.8458379337265971,0.8598528297850752,SpinCorInt_159
G2M,0.0019011406844106464,-0,0.003058103975535169,0.008771929824561401,-3.755786496842898e-19,0.0026178010471204173,-3.066586833366748e-19,0.38436506953905525,0.8598528297850752,0.8598528297850752,SpinCorInt_159
S,0.0035514967021816335,0.0049751243781094535,0.0019841269841269845,-0,3.755786496842898e-19,0.0017123287671232874,0.010489510489510488,1.3776602141900722,0.2290809321621863,0.5228539364943509,NeuronUnkn_154
G1,0.9939117199391172,0.9877754086709312,0.9980158730158734,0.9999999999999999,1.0000000000000004,0.9931506849315064,0.9895104895104891,1.026439962646632,0.39996047065555934,0.5228539364943509,NeuronUnkn_154
G2M,0.0025367833587011668,0.00724946695095949,-0,-0,1.7527003651933522e-18,0.005136986301369862,-1.8399521000200487e-18,0.8373499682436448,0.5228539364943509,0.5228539364943509,NeuronUnkn_154
G2M,0.011764705882352941,-0,0.05113636363636365,-0,-6.009258394948637e-18,0.03571428571428569,-1.471961680016039e-17,0.9213115120461224,0.46575420378755517,0.8278576763131044,RetPigEpit_138
G1,0.9803921568627451,1,0.9185606060606062,0.9999999999999999,1.0000000000000004,0.9285714285714284,0.9999999999999996,0.7898039212413298,0.5567790354149528,0.8278576763131044,RetPigEpit_138
S,0.00784313725490196,-0,0.03030303030303031,-0,-3.0046291974743185e-18,0.03571428571428569,-1.471961680016039e-17,0.4302331528350251,0.8278576763131044,0.8278576763131044,RetPigEpit_138
G2M,0.008130081300813009,0.01754385964912281,-0,0.02083333333333333,1.5023145987371592e-18,0.004672897196261679,-1.2266347333466992e-18,1.1643257132245226,0.3239640103307482,0.8742760414611117,Amacrine_170
S,0.014634146341463415,0.017780938833570417,0.01234567901234568,-0,0.019607843137254895,0.022691588785046724,-7.359808400080195e-18,0.5128896614625171,0.7667592829338945,0.8742760414611117,Amacrine_170
G1,0.9772357723577236,0.964675201517307,0.9876543209876545,0.9791666666666664,0.9803921568627454,0.9726355140186909,0.9999999999999996,0.3627392832455662,0.8742760414611117,0.8742760414611117,Amacrine_170
G2M,0.006153846153846154,-0,-0,0.03448275862068965,-0,-4.906538933386797e-18,2.2428122186069146e-18,1.5903916164019432,0.1589032624817783,0.2155082667983122,Stromal_48
G1,0.9846153846153847,0.9885057471264369,1.0000000000000002,0.9482758620689655,0.988095238095238,0.9999999999999999,0.9999999999999997,1.4503207858494225,0.20259057578989903,0.2155082667983122,Stromal_48
S,0.009230769230769232,0.011494252873563222,-0,0.017241379310344824,0.011904761904761904,-2.4532694666933983e-18,1.1214061093034573e-18,1.4139393509468323,0.2155082667983122,0.2155082667983122,Stromal_48
G2M,0.004219409282700422,-0,0.015151515151515155,-0,-1.5023145987371592e-18,-0,0,1.463431718343388,0.19810102764140092,0.19810102764140192,NeuTelonOB_151
G1,0.9957805907172996,1,0.9848484848484851,0.9999999999999999,1.0000000000000004,0.9999999999999996,0.9999999999999996,1.4634317183433851,0.19810102764140192,0.19810102764140192,NeuTelonOB_151
S,0.11683417085427136,0.07870370370370372,0.10264637323460855,0.05970149253731342,0.1949926670856904,0.10606060606060601,0.1381720430107526,1.3622307179924005,0.2350681651302634,0.6299714606432165,RetPigEpit_137
G1,0.871859296482412,0.9212962962962965,0.8865441747794691,0.9402985074626866,0.7959983239053006,0.8712121212121209,0.8376344086021503,0.9933020913302849,0.4199809737621444,0.6299714606432165,RetPigEpit_137
G2M,0.011306532663316583,-0,0.010809451985922576,-0,0.009009009009009009,0.022727272727272717,0.024193548387096756,0.480022810160271,0.7914571360565614,0.7914571360565614,RetPigEpit_137
G2M,0.013964784456587736,0.027685515432699936,0.002032520325203253,0.012348421734703324,0.029240607513988815,0.026315789473684202,0.02304671351798263,1.3901714251439654,0.22432085895919682,0.6729625768775904,MeorNCorPA_83
G1,0.9726775956284153,0.9439418177792964,0.9863143631436316,0.9763491622697399,0.9439168665067945,0.9736842105263154,0.9623811492352209,0.7022336684646916,0.6216983932884066,0.8896646334140432,MeorNCorPA_83
S,0.013357619914996965,0.028372666788003806,0.011653116531165315,0.01130241599555679,0.02684252597921663,-1.2266347333466992e-18,0.014572137246796193,0.338784334974798,0.8896646334140432,0.8896646334140432,MeorNCorPA_83
S,0.008888888888888889,-0,0.025641025641025647,-0,-1.0015430658247728e-18,-0,0,2.2606201612178327,0.045690768289726645,0.10186557116770936,ConePhoImm_199
G1,0.9733333333333334,0.9583333333333333,0.9743589743589746,0.9838709677419353,0.9753086419753088,0.9999999999999999,0.9999999999999997,2.0542031953515414,0.0679103807784729,0.10186557116770936,ConePhoImm_199
G2M,0.017777777777777778,0.04166666666666667,-0,0.016129032258064512,0.024691358024691357,-2.4532694666933983e-18,1.1214061093034573e-18,1.701910262666146,0.13029950060057893,0.13029950060057893,ConePhoImm_199
G1,0.9959758551307847,1,1.0000000000000002,0.9827586206896548,0.9999999999999999,0.9941176470588229,0.9999999999999993,0.5153428320461408,0.7649000305745739,0.7649000305745758,NeurGlutpr_153
S,0.004024144869215292,-0,-0,0.017241379310344824,-0,0.005882352941176467,-1.8399521000200487e-18,0.5153428320461383,0.7649000305745758,0.7649000305745758,NeurGlutpr_153
S,0.012139605462822459,0.023809523809523815,0.00411522633744856,0.054232804232804216,4.006172263299091e-18,0.07142857142857138,-1.9626155733547187e-17,2.589545583914591,0.02387356926160342,0.07162070778481026,NucErythro_241
G1,0.9635811836115327,0.9586466165413534,0.980460076383338,0.9087301587301586,0.9669984284965948,0.8571428571428571,0.9838709677419353,1.5659396709925277,0.16587440562454633,0.2488116084368195,NucErythro_241
G2M,0.024279210925644917,0.01754385964912281,0.015424697279213669,0.03703703703703704,0.03300157150340492,0.07142857142857138,0.016129032258064484,1.076805936973202,0.3708300567885434,0.3708300567885434,NucErythro_241
S,0.3065015479876161,0.2577996715927751,0.17222222222222225,0.20772946859903377,0.25814275814275817,0.4647058823529411,0.24338624338624326,1.3885810443609459,0.2771007142289168,0.44993005275516906,OptRetProg_55
