gene_cluster,response_groups
dlgap4b_RetPigEpit-144,5
sema5bb_RetPigEpit-144,6
inpp5d_RetPigEpit-144,5
stat2_RetPigEpit-144,4
cables1_RetPigEpit-144,6
ssbp3a_RetPigEpit-144,5
march6_RetPigEpit-144,4
per2_RetPigEpit-144,4
plpp2a_RetPigEpit-144,1
LPL_RetPigEpit-144,4
tyrp1b_RetPigEpit-144,5
slit2_RetPigEpit-144,5
maml3_RetPigEpit-144,1
inpp4b_RetPigEpit-144,5
cbsb_RetPigEpit-144,5
ttn.1_RetPigEpit-144,3
ttn.2_RetPigEpit-144,3
fign_RetPigEpit-144,5
grb10b_RetPigEpit-144,4
ddr1_RetPigEpit-144,5
bcam_RetPigEpit-144,5
prss59.1_RetPigEpit-144,4
adam15_RetPigEpit-144,5
dyrk1b_RetPigEpit-144,5
LO017815.1_RetPigEpit-144,4
epha7_RetPigEpit-144,5
hivep2a_RetPigEpit-144,4
si:dkey-7c18.24_RetPigEpit-144,1
hsp90aa1.2_RetPigEpit-144,5
hsp70l_RetPigEpit-144,5
pip5k1bb_RetPigEpit-144,4
ela2_RetPigEpit-144,3
prkar2aa_RetPigEpit-144,5
gadd45ga_RetPigEpit-144,4
pbx3b_RetPigEpit-144,5
msi1_RetPigEpit-144,5
rflna_RetPigEpit-144,4
si:ch211-263k4.2_RetPigEpit-144,5
egln3_RetPigEpit-144,1
sptbn5_RetPigEpit-144,5
ccng1_RetPigEpit-144,4
apln_RetPigEpit-144,5
pcdh19_RetPigEpit-144,5
tjap1_RetPigEpit-144,5
tet1_RetPigEpit-144,4
CU639469.1_RetPigEpit-144,5
si:dkey-221j11.3_RetPigEpit-144,4
CU459145.1_RetPigEpit-144,4
gdpd4a_RetPigEpit-144,4
srgap1a_RetPigEpit-144,5
tob1b_RetPigEpit-144,6
atp2a1l_RetPigEpit-144,4
afap1_RetPigEpit-144,5
gch2_RetPigEpit-144,4
mylipa_RetPigEpit-144,4
ctnnal1_RetPigEpit-144,5
limk1a_RetPigEpit-144,5
foxo1a_RetPigEpit-144,6
ckmb_RetPigEpit-144,3
hif1al_RetPigEpit-144,4
gdpd5b_RetPigEpit-144,4
zgc:153372_RetPigEpit-144,5
ctrl_RetPigEpit-144,4
plxnb1a_RetPigEpit-144,1
tns2a_RetPigEpit-144,6
nol4lb_RetPigEpit-144,5
si:dkey-205h13.1_RetPigEpit-144,5
prodha_RetPigEpit-144,1
rbp4l_RetPigEpit-144,4
ripply1_RetPigEpit-144,4
taok1b_RetPigEpit-144,4
pdlim4_RetPigEpit-144,5
chia.2_RetPigEpit-144,6
zfand5b_RetPigEpit-144,6
foxo1b_RetPigEpit-144,5
hmgb1a_RetPigEpit-144,4
si:ch73-1a9.4_RetPigEpit-144,4
tnikb_RetPigEpit-144,3
prkag2a_RetPigEpit-144,5
cry3b_RetPigEpit-144,4
cela1.6_RetPigEpit-144,4
hbp1_RetPigEpit-144,4
mfge8b_RetPigEpit-144,4
ckmt1_RetPigEpit-144,5
abtb2b_RetPigEpit-144,4
clcn2b_RetPigEpit-144,6
vegfab_RetPigEpit-145,5
si:ch73-352p4.8_RetPigEpit-145,5
sbf1_RetPigEpit-145,5
slc26a5_RetPigEpit-145,4
clpxa_RetPigEpit-145,4
rtn3_RetPigEpit-145,4
pias1a_RetPigEpit-145,5
zgc:112160_RetPigEpit-145,4
hsd11b2_RetPigEpit-145,6
BX323855.2_RetPigEpit-145,4
C7H16orf87_RetPigEpit-145,4
gramd2aa_RetPigEpit-145,5
zgc:73226_RetPigEpit-145,4
taok3a_RetPigEpit-145,5
aldh3b2_RetPigEpit-145,4
ctsll_RetPigEpit-145,4
emid1_RetPigEpit-145,5
myhz1.2_RetPigEpit-145,3
myhz1.1_RetPigEpit-145,3
ckma_RetPigEpit-145,4
FP102018.1_RetPigEpit-145,5
stip1_RetPigEpit-145,5
rbfox3b_RetPigEpit-145,5
si:ch73-367p23.2_RetPigEpit-145,3
hs3st4_RetPigEpit-145,3
dlgap4b_RetPigEpit-145,5
sema5bb_RetPigEpit-145,6
inpp5d_RetPigEpit-145,5
stat2_RetPigEpit-145,4
sycp1_RetPigEpit-145,5
slc5a8l_RetPigEpit-145,2
tshba_RetPigEpit-145,2
slc25a55a_RetPigEpit-145,4
cables1_RetPigEpit-145,6
angptl4_RetPigEpit-145,1
rbp1.1_RetPigEpit-145,5
zgc:110158_RetPigEpit-145,5
kcnab1b_RetPigEpit-145,6
lratb.2_RetPigEpit-145,4
vps37a_RetPigEpit-145,6
slit2_RetPigEpit-145,5
dnajb1b_RetPigEpit-145,5
sik1_RetPigEpit-145,6
neb_RetPigEpit-145,3
ttn.1_RetPigEpit-145,3
ttn.2_RetPigEpit-145,3
vegfaa_RetPigEpit-145,5
grb10b_RetPigEpit-145,4
ankib1b_RetPigEpit-145,6
ddr1_RetPigEpit-145,5
bcam_RetPigEpit-145,5
rbp5_RetPigEpit-145,2
phactr4b_RetPigEpit-145,5
si:dkey-22o22.2_RetPigEpit-145,5
afp4.1_RetPigEpit-145,3
epha7_RetPigEpit-145,5
BX088686.1_RetPigEpit-145,4
hivep2a_RetPigEpit-145,4
hsp90aa1.2_RetPigEpit-145,1
pip5k1bb_RetPigEpit-145,4
alkal1_RetPigEpit-145,4
sema3gb_RetPigEpit-145,5
prkar2aa_RetPigEpit-145,5
gadd45ga_RetPigEpit-145,4
si:ch211-263k4.2_RetPigEpit-145,5
edrf1_RetPigEpit-145,1
egln3_RetPigEpit-145,5
ttc6_RetPigEpit-145,1
TSC22D3_RetPigEpit-145,6
atp11c_RetPigEpit-145,5
apln_RetPigEpit-145,5
lonrf1_RetPigEpit-145,4
igfbp7_RetPigEpit-145,5
gfra4a_RetPigEpit-145,5
acta1b_RetPigEpit-145,3
CU639469.1_RetPigEpit-145,5
rsrp1_RetPigEpit-145,1
egln1a_RetPigEpit-145,5
herc4_RetPigEpit-145,1
nedd4a_RetPigEpit-145,4
CU459145.1_RetPigEpit-145,4
gdpd4a_RetPigEpit-145,4
plekhg7_RetPigEpit-145,4
dusp22a_RetPigEpit-145,6
BX663503.3_RetPigEpit-145,4
atp2a1l_RetPigEpit-145,4
pdap1a_RetPigEpit-145,5
gch2_RetPigEpit-145,4
zgc:158404_RetPigEpit-145,4
rims2b_RetPigEpit-145,3
foxo1a_RetPigEpit-145,6
prkd2_RetPigEpit-145,5
sorl1_RetPigEpit-145,3
ckmb_RetPigEpit-145,3
hif1al_RetPigEpit-145,4
msi2b_RetPigEpit-145,5
sesn3_RetPigEpit-145,3
ctrl_RetPigEpit-145,4
si:rp71-79p20.2_RetPigEpit-145,5
nol4lb_RetPigEpit-145,5
tnnc2_RetPigEpit-145,3
si:dkey-205h13.1_RetPigEpit-145,5
cables2a_RetPigEpit-145,4
pmelb_RetPigEpit-145,2
prodha_RetPigEpit-145,6
rxraa_RetPigEpit-145,5
rbp4l_RetPigEpit-145,4
pcxa_RetPigEpit-145,5
taok1b_RetPigEpit-145,4
p4ha2_RetPigEpit-145,1
hspa4a_RetPigEpit-145,6
pdlim4_RetPigEpit-145,5
ugcg_RetPigEpit-145,4
dgat2_RetPigEpit-145,4
ucp2_RetPigEpit-145,6
dipk1c_RetPigEpit-145,6
pfkpa_RetPigEpit-145,5
si:ch211-285f17.1_RetPigEpit-145,5
prkag2a_RetPigEpit-145,5
smyhc1_RetPigEpit-145,2
fbn2b_RetPigEpit-145,5
dusp5_RetPigEpit-145,4
hbp1_RetPigEpit-145,4
mfge8b_RetPigEpit-145,4
abtb2b_RetPigEpit-145,6
CABZ01080568.1_RetPigEpit-145,5
clcn2b_RetPigEpit-145,6
myhz2_RetPigEpit-146,3
atp2a1_RetPigEpit-146,3
cntn4_RetPigEpit-146,5
crybb1l2_RetPigEpit-146,4
thsd7ba_RetPigEpit-146,3
hsp90aa1.2_RetPigEpit-146,1
gch2_RetPigEpit-146,6
crygmx_RetPigEpit-146,2
foxo1a_RetPigEpit-146,6
cryba1b_RetPigEpit-146,1
slc41a1_RetPigEpit-146,6
tpma_RetPigEpit-147,3
zgc:112160_RetPigEpit-147,4
tnnt3b_RetPigEpit-147,3
rpl36a_RetPigEpit-147,4
myhz1.2_RetPigEpit-147,3
ckma_RetPigEpit-147,3
rps2_RetPigEpit-147,4
hsp70.2_RetPigEpit-147,1
si:ch73-367p23.2_RetPigEpit-147,3
pvalb1_RetPigEpit-147,3
sycp1_RetPigEpit-147,5
rps28_RetPigEpit-147,4
mylz3_RetPigEpit-147,3
neb_RetPigEpit-147,3
ttn.1_RetPigEpit-147,3
ttn.2_RetPigEpit-147,3
grb10b_RetPigEpit-147,4
prss1_RetPigEpit-147,4
si:dkey-22o22.2_RetPigEpit-147,5
hsp90aa1.2_RetPigEpit-147,5
ela2_RetPigEpit-147,4
ppiaa_RetPigEpit-147,2
nhsl1a_RetPigEpit-147,5
si:dkey-221j11.3_RetPigEpit-147,4
CR792417.1_RetPigEpit-147,4
rsrp1_RetPigEpit-147,1
herc4_RetPigEpit-147,1
rpl4_RetPigEpit-147,3
spon1a_RetPigEpit-147,5
atp2a1l_RetPigEpit-147,4
gch2_RetPigEpit-147,4
rpl30_RetPigEpit-147,4
eef1a1l1_RetPigEpit-147,4
foxo1a_RetPigEpit-147,6
serpinh1b_RetPigEpit-147,1
ctrl_RetPigEpit-147,4
prodha_RetPigEpit-147,6
p4ha2_RetPigEpit-147,1
rpl29_RetPigEpit-147,4
zgc:171772_RetPigEpit-147,3
ucp2_RetPigEpit-147,6
crispld1a_RetPigEpit-147,5
rpl21_RetPigEpit-147,4
abtb2b_RetPigEpit-147,4
CABZ01080568.1_RetPigEpit-147,2
mt-atp6_RetPigEpit-147,3
mt-co3_RetPigEpit-147,4
ela3l_Roofplate-104,4
myhz2_Roofplate-104,3
ckma_Roofplate-104,3
FQ378016.1_Roofplate-104,5
atp2a1_Roofplate-104,3
ttn.1_Roofplate-104,3
ttn.2_Roofplate-104,3
prss59.2_Roofplate-104,4
hsp90aa1.2_Roofplate-104,1
lpin1_Roofplate-104,4
rpl39_Roofplate-104,4
cela1.6_Roofplate-104,3
mt-co1_Roofplate-104,4
mt-nd4_Roofplate-104,4
myhz1.3_Roofplate-132,4
myhz1.2_Roofplate-132,5
myhz1.1_Roofplate-132,5
atp2a1_Roofplate-132,3
ttn.1_Roofplate-132,3
ttn.2_Roofplate-132,3
hsp90aa1.2_Roofplate-132,2
hsp70l_Roofplate-132,2
lpin1_Roofplate-132,6
herc4_Roofplate-132,1
foxo1a_Roofplate-132,6
serpinh1b_Roofplate-132,1
hsph1_Roofplate-132,1
ccn1_Roofplate-132,6
pknox2_Roofplate-132,5
CABZ01080568.1_Roofplate-132,5
BX465862.4_Roofplate-133,4
ctrb1_Roofplate-133,4
si:ch211-186j3.6_Roofplate-133,2
htr7c_Roofplate-133,4
myhz2_Roofplate-133,3
myhz1.3_Roofplate-133,3
myhz1.1_Roofplate-133,3
ckma_Roofplate-133,3
adgrl1a_Roofplate-133,5
baiap2a_Roofplate-133,5
slc25a55a_Roofplate-133,6
crispld1b_Roofplate-133,1
mylz3_Roofplate-133,3
tll1_Roofplate-133,5
dnajb1b_Roofplate-133,4
dnajb2_Roofplate-133,1
sik1_Roofplate-133,6
neb_Roofplate-133,3
ttn.1_Roofplate-133,3
ttn.2_Roofplate-133,3
tuft1a_Roofplate-133,6
lmna_Roofplate-133,6
daam1b_Roofplate-133,6
actc1b_Roofplate-133,3
sntg2_Roofplate-133,5
actn1_Roofplate-133,1
herc4_Roofplate-133,1
mlf1_Roofplate-133,1
foxo1a_Roofplate-133,6
hspa8b_Roofplate-133,1
ulk2_Roofplate-133,1
usp2a_Roofplate-133,1
hsph1_Roofplate-133,1
ccn1_Roofplate-133,1
prodha_Roofplate-133,1
p4ha2_Roofplate-133,1
hspa4a_Roofplate-133,2
KCNB2_Roofplate-133,5
myhz1.1.1_Roofplate-133,2
celf5a_Roofplate-133,1
snd1_SensEpiHCO-38,5
pawr_SensEpiHCO-38,5
dgkza_SensEpiHCO-38,5
rassf7b_SensEpiHCO-38,1
stim2b_SensEpiHCO-38,5
hk2_SensEpiHCO-38,2
gas2l1_SensEpiHCO-38,2
noxa1_SensEpiHCO-38,5
GARNL3_SensEpiHCO-38,4
arhgef28a_SensEpiHCO-38,4
BX465834.1_SensEpiHCO-38,4
sun1_SensEpiHCO-38,5
tspan35_SensEpiHCO-38,5
stat3_SensEpiHCO-38,5
hsd3b7_SensEpiHCO-38,4
noxo1a_SensEpiHCO-38,5
st3gal3a_SensEpiHCO-38,3
erbb3a_SensEpiHCO-38,4
rgl3a_SensEpiHCO-38,1
card14_SensEpiHCO-38,5
lrp8_SensEpiHCO-38,5
prss60.2_SensEpiHCO-38,2
epha2a_SensEpiHCO-38,2
glula_SensEpiHCO-38,4
pde4ca_SensEpiHCO-38,6
lrba_SensEpiHCO-38,5
atg4da_SensEpiHCO-38,5
sik1_SensEpiHCO-38,6
esyt3_SensEpiHCO-38,4
zc3h12a_SensEpiHCO-38,5
sntb1_SensEpiHCO-38,3
tuft1a_SensEpiHCO-38,6
stt3b_SensEpiHCO-38,5
slc4a7_SensEpiHCO-38,2
ccdc85cb_SensEpiHCO-38,1
sirt5_SensEpiHCO-38,5
palld_SensEpiHCO-38,4
atf3_SensEpiHCO-38,1
tfe3a_SensEpiHCO-38,5
bcar3_SensEpiHCO-38,5
rhocb_SensEpiHCO-38,5
slc8a1b_SensEpiHCO-38,4
acss1_SensEpiHCO-38,5
lpin1_SensEpiHCO-38,6
gstp1_SensEpiHCO-38,3
si:ch211-39i2.2_SensEpiHCO-38,2
zgc:92242_SensEpiHCO-38,1
irg1l_SensEpiHCO-38,2
si:ch211-153b23.3_SensEpiHCO-38,5
si:ch211-153b23.4_SensEpiHCO-38,5
si:ch211-153b23.5_SensEpiHCO-38,5
zgc:174917_SensEpiHCO-38,5
elf1_SensEpiHCO-38,1
wu:fj16a03_SensEpiHCO-38,4
gng2_SensEpiHCO-38,4
CR762483.1_SensEpiHCO-38,5
ces2a_SensEpiHCO-38,3
tp53i11b_SensEpiHCO-38,4
tmod2_SensEpiHCO-38,1
arid5b_SensEpiHCO-38,3
nrxn1a_SensEpiHCO-38,6
zgc:158404_SensEpiHCO-38,5
FO904966.1_SensEpiHCO-38,5
pvrl2l_SensEpiHCO-38,5
spag1a_SensEpiHCO-38,1
phactr4a_SensEpiHCO-38,5
cited4a_SensEpiHCO-38,6
si:ch211-195b13.1_SensEpiHCO-38,4
tmprss4a_SensEpiHCO-38,5
gdpd5b_SensEpiHCO-38,1
stard13b_SensEpiHCO-38,6
tshz2_SensEpiHCO-38,5
ccng2_SensEpiHCO-38,6
prodha_SensEpiHCO-38,4
rpn2_SensEpiHCO-38,5
srgap2_SensEpiHCO-38,5
si:ch211-243g18.2_SensEpiHCO-38,3
ugcg_SensEpiHCO-38,2
slc12a2_SensEpiHCO-38,4
gramd1ba_SensEpiHCO-38,3
il1b_SensEpiHCO-38,1
itprid1_SensEpiHCO-38,3
ctnna1_SensEpiHCO-38,5
nuak2_SensEpiHCO-38,5
elf3_SensEpiHCO-38,1
SBNO2_SensEpiHCO-38,5
phlda2_SensEpiHCO-38,5
igf2b_SensEpiHCO-38,6
CABZ01069184.1_SensEpiHCO-38,5
ppfia2_SkelFastMu-270,5
sstr1b_SkelFastMu-270,5
ctrb1_SkelFastMu-270,4
cdh11_SkelFastMu-270,5
CT476811.1_SkelFastMu-270,5
brwd3_SkelFastMu-270,5
efnb1_SkelFastMu-270,5
crebbpb_SkelFastMu-270,5
tanc2a_SkelFastMu-270,5
pcbp3_SkelFastMu-270,5
gcgb_SkelFastMu-270,5
igfbp1a_SkelFastMu-270,6
cdh2_SkelFastMu-270,5
ctbp2a_SkelFastMu-270,5
pnoca_SkelFastMu-270,5
vsx1_SkelFastMu-270,5
nr3c1_SkelFastMu-270,5
pcdh11.1_SkelFastMu-270,5
CR383676.2_SkelFastMu-270,5
unc5a_SkelFastMu-270,5
zfand4_SkelFastMu-270,5
fam107b_SkelFastMu-270,5
bahcc1b_SkelFastMu-270,5
ptprua_SkelFastMu-270,5
top2b_SkelFastMu-270,5
tenm4_SkelFastMu-270,5
nova2_SkelFastMu-270,5
actn4_SkelFastMu-270,5
hmga1a_SkelFastMu-270,5
plxna1a_SkelFastMu-270,5
tshz2_SkelFastMu-270,5
hnrnpabb_SkelFastMu-270,5
olfm1b_SkelFastMu-270,5
crb2a_SkelFastMu-270,5
ptprga_SkelFastMu-270,5
pcdh17_SkelFastMu-270,5
CABZ01092982.2_SkelFastMu-270,5
cux1a_SkelFastMu-270,5
zgc:112332_SkelFastMu-270,5
zfhx4_SkelFastMu-270,5
gcga_SkelFastMu-270,5
adipor2_SkelMuscle-251,4
hsp90b1_SkelMuscle-251,5
pfkfb3_SkelMuscle-251,4
zgc:136461_SkelMuscle-251,4
ctrb1_SkelMuscle-251,4
si:ch211-186j3.6_SkelMuscle-251,5
klf9_SkelMuscle-251,4
si:dkey-35m8.1_SkelMuscle-251,5
tcap_SkelMuscle-251,2
nfe2l1a_SkelMuscle-251,4
hsp70.2_SkelMuscle-251,5
CU138533.1_SkelMuscle-251,6
vdrb_SkelMuscle-251,4
prelid3b_SkelMuscle-251,1
apoda.2_SkelMuscle-251,4
casq1a_SkelMuscle-251,5
lmo7a_SkelMuscle-251,6
asb18_SkelMuscle-251,4
GRIK2_SkelMuscle-251,6
apoa4b.2.1_SkelMuscle-251,5
apoc1_SkelMuscle-251,6
klhl38b_SkelMuscle-251,4
fbxo32_SkelMuscle-251,4
prss59.2_SkelMuscle-251,4
nr4a3_SkelMuscle-251,1
afp4.1_SkelMuscle-251,3
amd1_SkelMuscle-251,4
sesn1_SkelMuscle-251,4
foxo3b_SkelMuscle-251,4
si:dkey-7c18.24_SkelMuscle-251,1
hsp90aa1.2_SkelMuscle-251,1
smyd1b_SkelMuscle-251,5
unc45b_SkelMuscle-251,5
mknk2b_SkelMuscle-251,4
ela2l_SkelMuscle-251,3
RALGDS_SkelMuscle-251,1
ulk1a_SkelMuscle-251,4
slc16a9a_SkelMuscle-251,4
ctsl.1_SkelMuscle-251,3
lpin1_SkelMuscle-251,6
eif4ebp3l_SkelMuscle-251,4
si:ch211-159i8.4_SkelMuscle-251,5
smap1_SkelMuscle-251,5
psme4a_SkelMuscle-251,4
ampd3b_SkelMuscle-251,4
pdk2a_SkelMuscle-251,4
tbx21_SkelMuscle-251,2
pmp22b_SkelMuscle-251,5
pdk2b_SkelMuscle-251,6
egln2_SkelMuscle-251,4
slc1a5_SkelMuscle-251,6
ulk2_SkelMuscle-251,4
slc43a2a_SkelMuscle-251,6
ctrl_SkelMuscle-251,4
slc25a33_SkelMuscle-251,6
prodha_SkelMuscle-251,4
ghrb_SkelMuscle-251,4
pygma_SkelMuscle-251,5
hspa4a_SkelMuscle-251,5
cntfr_SkelMuscle-251,5
ucp3_SkelMuscle-251,6
atg9b_SkelMuscle-251,4
myhz1.1.1_SkelMuscle-251,1
cela1.6_SkelMuscle-251,4
mid1ip1b_SkelMuscle-251,4
midn_SkelMuscle-251,1
cpa5_SkelMuscle-251,4
pkmb_SkelMuscle-251,5
CABZ01080568.1_SkelMuscle-251,5
ahcyl2b_SkelMuscle-254,6
opn1sw1_SkelMuscle-254,5
BX005417.1_SkelMuscle-254,6
slc7a8a_SkelMuscle-254,4
zgc:112160_SkelMuscle-254,4
klf9_SkelMuscle-254,4
ela3l_SkelMuscle-254,3
hsp70.2_SkelMuscle-254,5
trim63a_SkelMuscle-254,4
vdrb_SkelMuscle-254,4
twf2a_SkelMuscle-254,4
mylk4a_SkelMuscle-254,2
retreg1_SkelMuscle-254,4
asb18_SkelMuscle-254,4
apoa4b.2_SkelMuscle-254,5
cadm4_SkelMuscle-254,5
prss1_SkelMuscle-254,4
klhl38b_SkelMuscle-254,4
fbxo32_SkelMuscle-254,4
nr4a3_SkelMuscle-254,1
satb1b_SkelMuscle-254,5
sesn1_SkelMuscle-254,4
hsp70l_SkelMuscle-254,5
kcnd1_SkelMuscle-254,5
ulk1a_SkelMuscle-254,4
lpin1_SkelMuscle-254,4
fat1b_SkelMuscle-254,5
psme4a_SkelMuscle-254,4
slc16a12b_SkelMuscle-254,4
pdk2a_SkelMuscle-254,4
pdk2b_SkelMuscle-254,4
mylipa_SkelMuscle-254,4
ulk2_SkelMuscle-254,4
slc43a2a_SkelMuscle-254,6
serpinh1b_SkelMuscle-254,1
calcoco1a_SkelMuscle-254,4
pygma_SkelMuscle-254,5
phka1b_SkelMuscle-254,5
slc41a1_SkelMuscle-254,4
zfand5b_SkelMuscle-254,4
pcmtd1_SkelMuscle-254,4
spsb3b_SkelMuscle-254,4
mid1ip1b_SkelMuscle-254,4
slc6a6b_SkelMuscle-254,4
pnpla2_SkelMuscle-254,4
pkmb_SkelMuscle-254,5
CABZ01080568.1_SkelMuscle-254,5
dhrs11a_SkFaMuCeCr-248,5
myhz2_SkFaMuCeCr-248,6
myhz1.2_SkFaMuCeCr-248,4
mybpc2a_SkFaMuCeCr-248,3
pde6ha_SkFaMuCeCr-248,4
calcrla_SkFaMuCeCr-248,4
fbxo32_SkFaMuCeCr-248,4
hsp90aa1.1_SkFaMuCeCr-248,2
ank3a_SkFaMuCeCr-248,5
lpin1_SkFaMuCeCr-248,4
sorbs2b_SkFaMuCeCr-248,5
ulk2_SkFaMuCeCr-248,4
myhz1.1.1_SkFaMuCeCr-248,6
mt-nd1_SkFaMuCeCr-248,6
wnk1b_SlowMuscle-253,4
adipor2_SlowMuscle-253,4
atp2b1a_SlowMuscle-253,5
mybpc1_SlowMuscle-253,3
fgf11a_SlowMuscle-253,1
zgc:92429_SlowMuscle-253,5
ampd3a_SlowMuscle-253,4
pik3ip1_SlowMuscle-253,4
adamts8a_SlowMuscle-253,1
DAB2_SlowMuscle-253,6
srl_SlowMuscle-253,5
hsp70.2_SlowMuscle-253,2
rbfox1_SlowMuscle-253,5
notum2_SlowMuscle-253,4
raver2_SlowMuscle-253,6
vdrb_SlowMuscle-253,4
agla_SlowMuscle-253,3
retreg1_SlowMuscle-253,4
per2_SlowMuscle-253,4
acss2l_SlowMuscle-253,5
GALNTL6_SlowMuscle-253,5
rgcc_SlowMuscle-253,4
hspd1_SlowMuscle-253,5
ankib1b_SlowMuscle-253,4
prss1_SlowMuscle-253,4
klhl38b_SlowMuscle-253,4
fbxo32_SlowMuscle-253,4
txnipb_SlowMuscle-253,3
hjv_SlowMuscle-253,3
afp4.1_SlowMuscle-253,3
rhag_SlowMuscle-253,4
clocka_SlowMuscle-253,4
sesn1_SlowMuscle-253,4
smyd1b_SlowMuscle-253,2
hsp70l_SlowMuscle-253,5
unc45b_SlowMuscle-253,5
atp2a2a_SlowMuscle-253,1
mknk2b_SlowMuscle-253,4
slc16a1b_SlowMuscle-253,1
lipg_SlowMuscle-253,4
lpin1_SlowMuscle-253,6
eif4ebp3l_SlowMuscle-253,4
si:ch211-221f10.2_SlowMuscle-253,4
psme4a_SlowMuscle-253,4
mtss1la_SlowMuscle-253,6
ryr1b_SlowMuscle-253,5
si:ch211-131k2.3_SlowMuscle-253,2
pdk2b_SlowMuscle-253,4
jarid2b_SlowMuscle-253,1
foxo1a_SlowMuscle-253,4
SLC7A1_SlowMuscle-253,4
slc1a5_SlowMuscle-253,4
ulk2_SlowMuscle-253,4
MARK4_SlowMuscle-253,1
hsph1_SlowMuscle-253,1
myh7bb_SlowMuscle-253,5
atp5fa1_SlowMuscle-253,1
prodha_SlowMuscle-253,6
ptprga_SlowMuscle-253,5
KCNB2_SlowMuscle-253,6
ctdspla_SlowMuscle-253,4
hhatlb_SlowMuscle-253,5
map3k15_SlowMuscle-253,6
cela1.6_SlowMuscle-253,4
hbp1_SlowMuscle-253,4
ptdss2_SlowMuscle-253,4
pkmb_SlowMuscle-253,5
CABZ01080568.1_SlowMuscle-253,5
pomca_SlowMuscle-260,5
myhz1.3_SpinCorInt-159,3
ttn.1_SpinCorInt-159,3
ttn.2_SpinCorInt-159,3
apoa4b.2_SpinCorInt-159,5
myhz1.1.1_SpinCorInt-159,4
hsp90b1_Stromal-48,5
spns2_Stromal-48,3
myhz2_Stromal-48,3
myhz1.3_Stromal-48,3
myhz1.1_Stromal-48,3
ckma_Stromal-48,4
atp2a1_Stromal-48,3
rps15a_Stromal-48,4
mylpfa_Stromal-48,3
pde6ha_Stromal-48,4
gpc1b_Stromal-48,5
mylz3_Stromal-48,3
sdk1b_Stromal-48,3
neb_Stromal-48,3
ttn.1_Stromal-48,3
ttn.2_Stromal-48,3
prss59.2_Stromal-48,4
hsp90aa1.2_Stromal-48,2
rps29_Stromal-48,4
ntng2a_Stromal-48,5
kcnd3_Stromal-48,1
actc1b_Stromal-48,3
lpin1_Stromal-48,4
rpl39_Stromal-48,4
unc5b_Stromal-48,5
itga9_Stromal-48,5
luzp2_Stromal-48,2
gngt2b_Stromal-48,4
pvalb2_Stromal-48,3
rpl38_Stromal-48,4
krt91_Stromal-48,4
pag1_Stromal-48,1
eef1a1l1_Stromal-48,4
nme2b.2_Stromal-48,3
rpl14_Stromal-48,4
serpinh1b_Stromal-48,5
lama5_Stromal-48,5
ccng2_Stromal-48,4
ccbe1_Stromal-48,5
rxraa_Stromal-48,5
cdh4_Stromal-48,5
abcc8_Stromal-48,5
myhz1.1_Stromal-63,3
ttn.2_Stromal-63,3
lpin1_Stromal-63,6
rhcga_TasteBud12-10,4
tnnt3b_TasteBud12-10,3
myhz1.3_TasteBud12-10,3
myhz1.2_TasteBud12-10,3
myhz1.1_TasteBud12-10,3
atp2a1_TasteBud12-10,3
si:ch73-367p23.2_TasteBud12-10,3
pvalb1_TasteBud12-10,3
mylz3_TasteBud12-10,3
neb_TasteBud12-10,3
ttn.1_TasteBud12-10,3
ttn.2_TasteBud12-10,3
prss59.1_TasteBud12-10,4
si:dkey-7c18.24_TasteBud12-10,1
actc1b_TasteBud12-10,3
pax2b_TasteBud12-10,5
cyt1l_TasteBud12-10,4
nme2b.2_TasteBud12-10,3
cela1.6_TasteBud12-10,4
tpma_TasteBud12-11,3
zgc:136461_TasteBud12-11,4
ctrb1_TasteBud12-11,4
tnnt3b_TasteBud12-11,3
myhz2_TasteBud12-11,3
myhz1.3_TasteBud12-11,3
ckma_TasteBud12-11,3
ak1_TasteBud12-11,3
atp2a1_TasteBud12-11,3
mylpfa_TasteBud12-11,3
zgc:100868_TasteBud12-11,1
pvalb1_TasteBud12-11,3
mylz3_TasteBud12-11,3
neb_TasteBud12-11,3
ttn.1_TasteBud12-11,3
ttn.2_TasteBud12-11,3
actc1b_TasteBud12-11,3
bcl11ba_TasteBud12-11,5
luzp2_TasteBud12-11,5
atp2a1l_TasteBud12-11,4
nme2b.2_TasteBud12-11,3
ckmb_TasteBud12-11,3
pcdh17_TasteBud12-11,5
smyhc1_TasteBud12-11,4
tnni2a.4_TasteBud12-11,3
ano2b_TasteBud3-121,5
nell2b_TasteBud3-121,5
myhz2_TasteBud3-121,3
myhz1.3_TasteBud3-121,3
myhz1.1_TasteBud3-121,3
ckma_TasteBud3-121,3
atp2a1_TasteBud3-121,3
si:ch73-367p23.2_TasteBud3-121,3
mylpfa_TasteBud3-121,3
mylz3_TasteBud3-121,3
ttn.2_TasteBud3-121,3
icn_TasteBud3-121,5
mtmr9_TasteBud3-121,3
TENM2_TasteBud3-121,5
pcdh15a_TasteBud3-121,5
dscamb_TasteBud3-121,5
zgc:101731_TasteBud3-121,5
ctrl_TasteBud3-121,4
rpl29_TasteBud3-121,4
chsy1_TasteBud3-122,1
tpma_TasteBud3-122,3
zgc:136461_TasteBud3-122,4
ctrb1_TasteBud3-122,4
tnnt3b_TasteBud3-122,4
myhz2_TasteBud3-122,2
myhz1.3_TasteBud3-122,4
